id;age;fnlwgt;education-num;race;sex;capital-gain;capital-loss;hours-per-week;native-country
601;24;556660;9; White; Male;4101;0;50;USA
602;35;292472;16;Other; Male;0;0;40;Others
603;38;143774;10; White; Female;0;0;45;USA
604;27;288341;9; White; Female;0;0;32;USA
605;29;71592;10;Other; Female;0;0;40;Others
606;34;106742;9; White; Male;0;0;45;USA
607;44;219288;4; White; Male;0;0;35;USA
608;43;174524;9; White; Male;0;0;40;USA
609;44;335183;8; Black; Male;0;0;40;USA
610;35;261293;14; White; Male;0;0;60;USA
611;27;111900;10; White; Male;0;0;40;USA
612;43;194360;14; White; Male;0;0;38;USA
613;20;81145;10; White; Female;0;0;25;USA
614;42;341204;12; White; Female;8614;0;40;USA
615;27;249362;10; White; Male;3411;0;40;USA
616;42;247019;9; Black; Male;0;0;40;USA
617;24;172146;5; White; Male;0;1721;40;USA
618;48;110457;10; White; Male;0;0;40;USA
619;17;368700;7; White; Male;0;0;10;USA
620;33;182556;13; White; Male;0;0;40;USA
621;50;219420;9; White; Male;0;0;50;USA
622;22;240817;9; White; Female;2597;0;40;USA
623;17;102726;8; White; Male;0;0;16;USA
624;32;226267;10; White; Male;0;0;40;Others
625;31;125457;9; White; Male;0;0;45;USA
626;58;204021;9; White; Male;0;0;50;USA
627;29;92262;9; White; Male;0;0;48;USA
628;37;161141;11; White; Male;0;0;40;Others
629;34;190290;9; White; Male;0;0;40;USA
630;23;430828;10; Black; Male;0;0;40;USA
631;18;59342;7; White; Female;0;0;5;USA
632;34;136721;9; White; Female;0;0;40;USA
633;45;86644;13; White; Female;0;0;55;USA
634;41;195124;14; White; Male;0;0;35;Others
635;26;167350;9; White; Male;0;0;30;USA
636;54;113000;10; White; Male;0;0;40;USA
637;24;140027;10; Black; Female;0;0;45;USA
638;42;262425;10; White; Male;0;0;50;USA
639;20;316702;10; White; Male;0;0;20;USA
640;23;335453;13; White; Female;0;0;20;USA
641;35;203628;14; White; Male;0;0;60;USA
642;31;118710;14; White; Male;0;1902;40;USA
643;30;189620;13; White; Female;0;0;40;Others
644;19;475028;9; White; Female;0;0;20;USA
645;36;110866;13; White; Male;0;0;50;USA
646;31;243605;13; White; Female;0;1380;40;Others
647;21;163870;10; White; Male;0;0;30;USA
648;31;80145;10; White; Male;0;0;40;USA
649;46;295566;16; White; Female;25236;0;65;USA
650;44;63042;13; White; Female;0;0;50;USA
651;40;229148;8; Black; Male;0;0;40;Others
652;45;242552;10; Black; Male;0;0;40;USA
653;60;177665;9; White; Male;0;0;35;USA
654;18;208103;7; White; Male;0;0;25;USA
655;28;296450;13; White; Male;0;0;40;USA
656;36;70282;10; Black; Female;0;0;40;USA
657;40;144995;11; White; Male;4386;0;40;USA
658;36;382635;13; White; Female;0;0;35;Others
659;31;295697;9; Black; Female;0;0;40;USA
660;33;194141;9; White; Male;0;0;40;USA
661;19;378418;9; White; Female;0;0;40;USA
662;22;214399;10; White; Female;0;0;15;USA
663;34;217460;13; White; Male;0;0;45;USA
664;33;182556;9; White; Male;0;0;40;USA
665;41;125831;9; White; Male;0;2051;60;USA
666;29;271328;13; White; Male;4650;0;40;USA
667;50;50459;9; White; Male;0;0;42;USA
668;42;162140;13; White; Male;7298;0;45;USA
669;44;111502;9; White; Female;0;0;40;USA
670;20;299047;10; White; Female;0;0;20;USA
671;31;223212;9; White; Male;0;0;40;Others
672;23;352139;10; White; Female;0;0;24;USA
673;55;173093;10;Other; Female;0;0;40;USA
674;26;181655;11; White; Male;0;2377;45;USA
675;25;332702;11; White; Female;0;0;15;USA
676;35;234901;10; White; Male;2407;0;40;USA
677;36;131414;10; Black; Female;0;0;36;USA
678;43;260960;13; White; Male;0;0;50;USA
679;56;156052;9; Black; Female;594;0;20;USA
680;42;279914;13; White; Male;0;0;40;USA
681;19;192453;10; White; Female;0;0;25;USA
682;55;200939;9; White; Male;0;0;72;USA
683;42;151408;14; White; Female;14084;0;50;USA
684;26;112847;11; White; Male;0;0;40;USA
685;17;316929;8; White; Male;0;0;20;USA
686;42;126319;13; White; Female;0;0;40;USA
687;55;197422;9; White; Male;7688;0;40;USA
688;32;267736;10; Black; Female;0;0;40;USA
689;29;267034;7; Black; Male;0;0;40;Others
690;46;193047;13; White; Male;0;0;37;USA
691;29;356089;13; White; Male;7688;0;40;USA
692;22;223515;13; White; Male;0;0;20;USA
693;58;87510;6; White; Male;0;0;40;USA
694;23;145111;9; White; Male;0;0;50;USA
695;39;48093;9; White; Male;0;0;40;USA
696;27;31757;11; White; Male;0;0;38;USA
697;54;285854;9; White; Male;0;0;40;USA
698;33;120064;13; White; Female;0;0;45;USA
699;46;167381;9; White; Female;0;0;40;USA
700;37;103408;9; Black; Male;0;0;40;USA
701;36;101460;9; White; Female;0;0;18;USA
702;59;420537;9; White; Female;0;0;38;USA
703;34;119411;9; White; Male;0;0;40;Others
704;53;128272;16; White; Male;0;0;70;USA
705;51;386773;13; White; Male;0;0;55;USA
706;32;283268;6; White; Female;0;0;42;USA
707;31;301526;10; White; Male;0;0;40;USA
708;22;151790;10; White; Female;0;0;30;Others
709;47;106252;13; White; Female;0;0;50;USA
710;32;188557;9; White; Male;0;0;40;USA
711;26;171114;10; White; Female;0;0;38;USA
712;37;327323;3; White; Male;0;0;32;Others
713;31;244147;9; White; Male;0;0;55;USA
714;37;280282;11; White; Female;0;0;24;USA
715;55;116442;9; White; Male;0;0;38;USA
716;23;282579;11; White; Male;0;0;56;USA
717;36;51838;10; White; Female;0;0;40;USA
718;43;226902;13; White; Male;0;0;50;USA
719;54;279129;10; White; Male;0;0;40;USA
720;28;196690;11; White; Female;0;1669;42;USA
721;40;130760;11; White; Male;0;0;50;USA
722;41;49572;10; White; Male;0;0;60;USA
723;40;237601;13;Other; Female;0;0;55;USA
724;42;169628;10; Black; Female;0;0;38;USA
725;61;36671;9; White; Male;0;2352;50;USA
726;18;231193;8; White; Male;0;0;30;USA
727;48;102102;11; White; Male;0;0;50;USA
728;41;32185;13; White; Male;0;0;40;USA
729;23;211046;9; White; Female;2463;0;40;USA
730;60;31577;9; White; Male;0;0;60;USA
731;22;162343;10; Black; Male;0;0;20;USA
732;61;128831;9; White; Male;0;0;40;USA
733;25;316688;9; Black; Male;0;0;40;USA
734;46;90758;14; White; Male;0;0;35;USA
735;43;274363;13; White; Male;0;1902;40;Others
736;43;154538;12; White; Male;0;0;40;USA
737;24;106085;9; Black; Male;0;1721;30;USA
738;68;315859;7; White; Male;0;0;20;USA
739;31;51471;9; White; Female;0;0;38;USA
740;17;193830;7; White; Female;0;0;20;USA
741;32;231043;9; White; Male;5178;0;48;USA
742;33;169879;13; White; Male;3103;0;47;USA
743;64;270333;13; White; Male;0;0;40;USA
744;20;138768;9; White; Male;0;0;30;USA
745;30;191571;9; White; Female;0;0;36;USA
746;43;94113;10; White; Male;0;0;45;USA
747;22;137510;10; White; Male;0;0;40;USA
748;17;32607;6; White; Male;0;0;20;USA
749;47;93208;9; White; Female;0;0;75;Others
750;41;254440;11; White; Female;0;0;60;USA
751;56;186556;10; White; Male;0;0;50;USA
752;64;169871;9; White; Male;0;0;45;USA
753;47;191277;9; White; Male;0;0;50;USA
754;48;167159;11; White; Male;0;0;40;USA
755;31;171871;14; White; Female;0;0;46;USA
756;29;154411;11; White; Male;0;0;40;USA
757;30;129227;9; White; Female;0;0;40;USA
758;32;110331;9; White; Male;0;1672;60;USA
759;57;34269;9; White; Male;0;653;42;USA
760;62;174355;9; White; Female;0;0;40;USA
761;39;680390;9; White; Female;0;0;24;USA
762;43;233130;10; White; Male;0;0;25;USA
763;24;165474;13; White; Male;0;0;40;USA
764;53;194259;10; White; Female;4386;0;40;USA
765;26;280093;10; White; Male;0;0;40;USA
766;73;177387;9; White; Male;0;0;40;USA
767;55;105304;9; White; Male;0;0;40;USA
768;25;499233;9; White; Male;0;0;40;USA
769;41;180572;13; White; Female;0;0;50;USA
770;24;321435;13; White; Male;0;0;50;USA
771;63;86108;9; White; Male;0;0;6;USA
772;17;198124;7; White; Male;0;0;20;USA
773;35;135162;10; White; Male;0;0;50;USA
774;51;146813;10; White; Male;0;0;40;USA
775;62;291175;13; White; Female;0;0;48;USA
776;55;387569;9; White; Male;4386;0;40;USA
777;43;102895;10; White; Male;0;0;40;USA
778;40;33274;9; White; Female;0;0;50;USA
779;37;86551;13; White; Male;0;0;45;USA
780;39;138192;13; White; Male;0;0;40;USA
781;31;118966;9; White; Male;0;0;18;USA
782;61;99784;14; White; Female;0;0;40;USA
783;26;90980;11; White; Female;0;0;55;USA
784;46;177407;9; White; Male;0;0;50;USA
785;26;96467;13; White; Female;0;0;40;USA
786;48;327886;16; White; Male;0;0;50;USA
787;34;111567;9; White; Male;0;0;40;USA
788;34;166545;9; White; Female;0;0;40;USA
789;59;142182;9; White; Male;0;0;40;USA
790;34;188798;13; White; Female;0;0;40;USA
791;49;38563;13; White; Female;0;0;56;USA
792;18;216284;7; White; Female;0;0;20;USA
793;43;191547;9; White; Male;0;0;40;Others
794;48;285335;7; White; Male;0;0;50;USA
795;28;142712;10; White; Male;0;0;70;USA
796;33;80945;9; White; Male;0;0;40;USA
797;24;309055;10; White; Female;0;0;15;USA
798;21;62339;6; White; Male;0;0;40;USA
799;17;368700;7; White; Male;0;0;28;USA
800;39;176186;10; White; Male;0;0;50;USA
801;29;266855;13; White; Male;0;0;40;USA
802;44;48087;13; White; Male;0;0;40;USA
803;24;121313;10; White; Male;0;0;50;USA
804;71;143437;14; White; Male;10605;0;40;USA
805;51;160724;13;Other; Male;0;2415;40;Others
806;55;282753;3; Black; Male;0;0;25;USA
807;41;194636;13; White; Male;0;0;60;USA
808;23;153044;9; Black; Female;0;0;7;USA
809;38;411797;11; White; Female;0;0;40;USA
810;39;117683;9; White; Male;0;0;40;USA
811;19;376540;9; White; Female;0;0;30;USA
812;49;72393;5; White; Female;0;0;40;USA
813;32;270335;13; White; Male;0;0;40;Others
814;27;96226;9; White; Male;0;0;70;USA
815;38;95336;13; White; Male;0;0;50;USA
816;33;258498;10; White; Female;0;0;60;USA
817;23;205865;13; White; Male;0;0;28;USA
818;54;406468;9; Black; Male;0;0;40;USA
819;29;177119;11; White; Female;2174;0;45;USA
820;35;372525;13; White; Male;0;0;40;USA
821;28;164170;11;Other; Female;0;0;40;Others
822;37;183800;13; White; Male;7688;0;50;USA
823;42;177307;15; White; Male;0;0;65;USA
824;40;170108;14; White; Male;0;0;40;USA
825;47;341995;10; White; Male;0;0;55;USA
826;22;226508;13; White; Female;0;0;50;USA
827;30;87418;13; White; Male;0;0;45;USA
828;28;109165;9; White; Male;0;0;40;USA
829;63;28856;4; White; Male;0;0;55;USA
830;51;175897;5; White; Male;0;0;20;USA
831;22;99697;9; White; Female;0;0;40;USA
832;35;152375;9; White; Male;0;0;45;USA
833;46;171550;9; White; Female;0;0;38;USA
834;37;211154;10; White; Male;0;0;52;USA
835;24;202570;13; Black; Male;0;0;15;USA
836;37;168496;9; White; Male;0;0;10;USA
837;53;68898;10; White; Male;0;0;40;USA
838;27;93235;9; White; Male;0;0;30;USA
839;38;278924;10; White; Male;0;0;44;USA
840;53;311020;6; White; Male;0;0;60;USA
841;34;175878;10; White; Male;0;0;40;USA
842;23;543028;9; Black; Male;0;0;40;USA
843;39;202027;13; White; Male;15024;0;45;USA
844;43;158926;14;Other; Female;0;0;50;Others
845;67;76860;9;Other; Male;0;0;40;USA
846;81;136063;9; White; Male;0;0;30;USA
847;21;186648;10; White; Male;0;0;20;USA
848;23;257509;10; White; Male;0;0;25;USA
849;25;98155;10; White; Male;0;0;40;USA
850;42;274198;3; White; Female;0;0;38;Others
851;38;97083;10; Black; Female;0;0;40;USA
852;32;262153;9; White; Male;0;0;40;USA
853;37;214738;9; White; Male;0;0;40;USA
854;51;138022;14; White; Male;0;0;60;USA
855;22;91842;10; White; Female;0;0;42;USA
856;33;373662;2; White; Female;0;0;40;Others
857;42;162003;9; White; Male;0;0;55;USA
858;51;241843;1; White; Male;0;0;40;USA
859;23;375871;9; White; Female;0;0;40;Others
860;37;186934;7; White; Male;3103;0;44;USA
861;37;176900;9; White; Male;0;0;99;USA
862;47;21906;14; White; Female;0;0;25;USA
863;41;132222;15; White; Male;0;2415;40;USA
864;33;143653;9; White; Male;0;0;30;USA
865;31;111567;13; White; Male;0;0;40;USA
866;31;78602;12;Other; Female;0;0;40;USA
867;35;465507;9; Black; Male;0;0;40;USA
868;38;196373;9; White; Male;0;0;40;USA
869;18;293227;9; White; Female;0;0;45;USA
870;20;241752;9; White; Male;0;0;40;USA
871;54;166398;10; Black; Female;0;0;35;USA
872;40;184682;10; White; Female;0;0;40;USA
873;36;108293;13; White; Female;0;1977;45;USA
874;43;250802;10; White; Male;0;0;35;USA
875;44;325159;10; White; Male;0;0;40;USA
876;44;174675;9; White; Female;0;0;40;USA
877;43;227065;14; White; Male;0;0;43;USA
878;51;269080;4; Black; Female;0;0;40;USA
879;18;177722;9; White; Female;0;0;20;USA
880;51;133461;10; White; Male;0;0;40;USA
881;44;398473;10; White; Male;0;0;70;USA
882;33;298785;6; White; Male;0;0;40;USA
883;33;123424;13; White; Male;0;0;40;USA
884;42;176286;12; White; Male;0;0;40;USA
885;25;150062;10; White; Male;0;0;45;USA
886;32;169240;9; White; Female;0;0;38;USA
887;32;288273;13; White; Male;0;0;70;Others
888;36;526968;6; White; Female;0;0;40;USA
889;28;57066;9; White; Male;0;0;40;USA
890;20;323573;9; White; Female;0;0;20;USA
891;35;368825;10; White; Male;0;0;60;USA
892;55;189721;9; White; Male;0;0;20;USA
893;48;164966;13;Other; Male;0;0;40;Others
894;34;202046;9; White; Male;0;0;35;USA
895;28;161538;13; White; Female;0;0;35;USA
896;67;105252;13; White; Male;0;2392;40;USA
897;37;200153;9; White; Male;0;0;40;USA
898;44;32185;9; White; Male;0;0;70;USA
899;25;178326;10; White; Female;0;0;40;USA
900;21;255957;10; White; Female;4101;0;40;USA
901;40;188693;14; White; Male;0;0;35;USA
902;78;182977;9; Black; Female;2964;0;40;USA
903;34;159929;9; White; Male;0;0;40;USA
904;49;123207;9; White; Female;0;0;44;USA
905;22;284317;12; White; Female;0;0;40;USA
906;60;154474;9; White; Male;0;0;42;USA
907;45;318280;9; White; Male;0;0;40;USA
908;63;254907;11; White; Female;0;0;20;USA
909;41;349221;9; Black; Female;0;0;35;USA
910;47;335973;9; White; Female;0;0;40;USA
911;44;126701;9; White; Male;0;0;40;USA
912;51;122159;10; White; Female;3325;0;40;USA
913;46;187370;13; White; Male;0;1504;40;USA
914;41;194636;11; White; Male;0;0;40;USA
915;50;124793;9; White; Male;0;0;30;USA
916;47;192835;9; White; Male;0;0;50;USA
917;35;290226;9; White; Male;0;0;45;USA
918;56;112840;9; White; Male;0;0;55;USA
919;45;89325;14; White; Male;0;0;45;USA
920;48;33109;13; White; Male;0;0;58;USA
921;40;82465;10; White; Male;2580;0;40;USA
922;39;329980;13; White; Male;15024;0;50;USA
923;20;148294;10; White; Male;0;0;40;USA
924;50;168212;16; White; Male;0;1902;65;USA
925;38;343642;9; White; Female;0;0;40;USA
926;23;115244;13; White; Female;0;0;60;USA
927;31;162572;9; White; Male;0;0;16;USA
928;58;356067;13; White; Male;0;0;40;USA
929;66;271567;9; Black; Male;0;0;40;USA
930;39;180804;9; White; Male;0;0;40;USA
931;54;123011;9; White; Male;15024;0;52;USA
932;26;109186;10; White; Male;0;0;50;Others
933;51;220537;9; White; Female;0;0;40;USA
934;34;124827;11; White; Male;0;0;40;USA
935;50;767403;9; White; Male;3103;0;40;USA
936;42;118494;10; White; Male;0;0;44;USA
937;38;173208;14; White; Male;0;0;25;USA
938;48;107373;4; White; Male;0;0;40;USA
939;33;26973;11; White; Female;0;0;40;USA
940;51;191965;9; White; Female;0;0;32;USA
941;22;122346;9; White; Male;0;0;40;USA
942;41;198316;10; White; Male;0;0;50;Others
943;48;123075;14; White; Male;0;0;35;USA
944;42;209370;9; White; Female;0;0;30;USA
945;34;33117;10; White; Male;0;0;40;USA
946;23;129042;9; Black; Female;0;0;40;USA
947;56;169133;9; White; Male;0;0;50;Others
948;45;368561;9; White; Male;0;0;55;USA
949;48;207848;6; White; Female;0;0;40;USA
950;48;138370;14;Other; Male;0;0;50;Others
951;31;93106;11; White; Female;0;0;40;USA
952;20;223515;12; White; Male;0;1719;20;USA
953;27;389713;10; White; Male;0;0;40;USA
954;32;206365;9; Black; Female;0;0;40;USA
955;37;123785;9; White; Male;0;0;75;USA
956;34;289984;9; Black; Female;0;0;30;USA
957;90;137018;9; White; Female;0;0;40;USA
958;23;137994;10; Black; Female;0;0;40;USA
959;43;341204;10; White; Female;0;0;40;USA
960;44;167005;13; White; Male;7688;0;60;USA
961;24;34446;10; White; Female;0;0;37;USA
962;28;187160;15; White; Male;0;0;55;USA
963;23;217961;10; White; Male;0;0;40;USA
964;20;74631;10; White; Female;0;0;50;USA
965;36;156667;13; White; Male;0;1902;50;USA
966;61;125155;9; White; Male;0;0;40;USA
967;53;263925;13; White; Male;0;0;40;Others
968;30;296453;13; White; Male;7298;0;40;USA
969;52;44728;10; White; Male;0;0;55;USA
970;38;193026;10; White; Male;0;0;40;Others
971;32;87643;13; White; Male;0;0;40;USA
972;30;106742;8; White; Male;0;0;75;USA
973;41;302122;11; White; Female;0;0;40;USA
974;49;193960;14; White; Male;0;1902;40;USA
975;45;185385;9; White; Male;0;0;47;USA
976;43;277647;9; White; Male;0;0;35;USA
977;61;128848;9; White; Male;3471;0;40;USA
978;54;377701;9; White; Male;0;0;32;Others
979;34;157886;12; White; Female;0;0;40;USA
980;49;175958;10; White; Male;0;0;80;USA
981;38;223004;10; White; Male;0;0;40;USA
982;35;199352;15; White; Male;0;1977;80;USA
983;36;29984;8; White; Male;0;0;40;USA
984;30;181651;13; White; Male;0;0;50;USA
985;36;117312;12; White; Female;0;0;60;USA
986;22;34029;13; White; Female;0;0;20;USA
987;38;132879;9; White; Male;0;1902;40;USA
988;37;215310;9; White; Male;0;0;50;USA
989;48;55863;16; White; Female;0;1902;46;USA
990;17;220384;7; White; Male;0;0;15;USA
991;19;36012;10; White; Male;0;0;20;USA
992;27;137645;13; Black; Female;0;1590;40;USA
993;22;191342;13;Other; Male;0;0;50;Others
994;49;31339;9; White; Male;0;0;40;USA
995;43;227910;11; White; Female;0;0;40;USA
996;43;173728;13; White; Female;0;0;40;USA
997;19;167816;9; White; Female;0;0;35;USA
998;58;81642;9; White; Male;0;0;60;USA
999;41;195258;10; White; Male;0;0;40;USA
1000;31;232475;10; White; Male;0;0;40;USA
1001;30;241259;11; White; Male;0;0;40;USA
1002;32;118161;9; White; Male;0;0;40;USA
1003;29;201954;13; White; Male;0;0;35;USA
1004;42;150533;10; White; Male;7298;0;52;USA
1005;38;412296;9; White; Male;0;0;28;USA
1006;41;133060;12; White; Male;0;0;40;USA
1007;44;120539;13; White; Male;0;0;50;USA
1008;31;196025;16;Other; Male;0;0;60;Others
1009;34;107793;9; White; Male;0;0;40;USA
1010;21;163870;10; White; Male;0;0;40;USA
1011;22;361280;13;Other; Male;0;0;20;Others
1012;62;92178;6; White; Male;0;0;40;USA
1013;29;260729;9; White; Female;0;1977;25;USA
1014;43;182254;10; White; Female;0;0;40;USA
1015;45;149865;13; White; Male;0;0;60;USA
1016;39;218184;5; White; Male;0;1651;40;Others
1017;41;118619;13; Black; Male;0;0;50;USA
1018;34;196791;12; White; Female;0;0;25;USA
1019;34;167999;9; White; Female;0;0;33;USA
1020;31;51259;13; White; Male;0;0;47;USA
1021;29;131088;9; White; Male;0;0;25;USA
1022;41;118212;13; White; Male;3103;0;40;USA
1023;41;293791;11; White; Male;0;0;55;USA
1024;35;289430;14; White; Male;0;0;45;Others
1025;33;35378;13; White; Female;0;0;45;USA
1026;37;60227;13; White; Male;0;0;38;USA
1027;69;168139;9; White; Female;0;0;40;USA
1028;34;290763;9; White; Female;0;0;40;USA
1029;36;51100;10; White; Male;0;0;40;USA
1030;41;227644;9; White; Male;0;0;50;USA
1031;58;205267;13; White; Female;0;0;40;USA
1032;53;288020;13;Other; Male;0;0;40;Others
1033;29;140863;10; White; Male;0;0;40;USA
1034;45;170915;9; White; Female;4865;0;40;USA
1035;34;50178;10; White; Male;0;0;38;USA
1036;36;112497;13; White; Male;0;0;40;USA
1037;48;95244;10; Black; Female;0;0;35;USA
1038;20;117606;11; White; Female;0;0;40;USA
1039;35;89508;9; White; Male;0;0;50;USA
1040;63;124244;9; Black; Male;0;0;40;USA
1041;41;154374;10; White; Male;0;0;45;USA
1042;28;294936;13; White; Male;0;0;45;USA
1043;30;347132;10; Black; Female;0;0;40;USA
1044;31;316672;9; White; Female;0;0;40;Others
1045;37;189382;11; White; Female;0;0;38;USA
1046;31;184307;10; White; Male;0;0;50;Others
1047;46;246212;14; White; Male;0;0;45;USA
1048;35;250504;9; Black; Male;0;0;60;USA
1049;27;138705;9; White; Male;0;0;53;USA
1050;41;328447;2; White; Male;0;0;35;Others
1051;19;194608;10; White; Female;0;0;20;USA
1052;20;230891;10; White; Male;0;0;45;USA
1053;59;212448;9; White; Female;0;0;40;Others
1054;40;214010;13; White; Male;0;0;37;USA
1055;56;200235;10; White; Male;0;0;60;USA
1056;33;354573;14; White; Male;15024;0;44;USA
1057;30;205733;10; White; Female;0;0;60;USA
